customer_id,prob,default
102371,0.27207786,0
102372,0.49531353,0
102373,0.27965492,0
102374,0.19888219,0
102375,0.12407157,0
102376,0.28797156,0
102377,0.20768306,0
102378,0.23910053,0
102379,0.3315963,0
102380,0.33008507,0
102381,0.11425593,0
102382,0.34201843,0
102383,0.122673005,0
102384,0.57858735,1
102385,0.30554137,0
102386,0.08458626,0
102387,0.1944588,0
102388,0.08288529,0
102389,0.04944919,0
102390,0.19701207,0
102391,0.10479927,0
102392,0.12072645,0
102393,0.44162157,0
102394,0.2328873,0
102395,0.23177327,0
102396,0.07265968,0
102397,0.16173555,0
102398,0.13275519,0
102399,0.10403254,0
102400,0.24110872,0
102401,0.09778519,0
102402,0.22918361,0
102403,0.069773704,0
102404,0.2854631,0
102405,0.10663141,0
102406,0.08123792,0
102407,0.12477647,0
102408,0.05882749,0
102409,0.07165385,0
102410,0.3836241,0
102411,0.5478473,0
102412,0.4379147,0
102413,0.26112404,0
102414,0.24317299,0
102415,0.19687198,0
102416,0.08784786,0
102417,0.0848041,0
102418,0.21832189,0
102419,0.6506939,1
102420,0.33476648,0
102421,0.45425996,0
102422,0.78092086,1
102423,0.33100346,0
102424,0.053621076,0
102425,0.07254702,0
102426,0.32463458,0
102427,0.0931986,0
102428,0.28507292,0
102429,0.12064087,0
102430,0.27079242,0
102431,0.053895142,0
102432,0.76908624,1
102433,0.08322486,0
102434,0.11125071,0
102435,0.17596832,0
102436,0.51733285,0
102437,0.47127584,0
102438,0.262826,0
102439,0.27022418,0
102440,0.100984335,0
102441,0.18871391,0
102442,0.7513828,1
102443,0.10621382,0
102444,0.045952074,0
102445,0.8951244,1
102446,0.7182924,1
102447,0.5268704,0
102448,0.21304414,0
102449,0.08514176,0
102450,0.1729941,0
102451,0.33224747,0
102452,0.3646981,0
102453,0.7493964,1
102454,0.7839228,1
102455,0.41306406,0
102456,0.13418896,0
102457,0.087194234,0
102458,0.91692954,1
102459,0.6322206,1
102460,0.32115343,0
102461,0.7013094,1
102462,0.48421252,0
102463,0.6127258,1
102464,0.37125486,0
102465,0.5164853,0
102466,0.101739734,0
102467,0.09142034,0
102468,0.61364204,1
102469,0.19876707,0
102470,0.17803082,0
102471,0.096722305,0
102472,0.919414,1
102473,0.39196685,0
102474,0.6873102,1
102475,0.24220698,0
102476,0.56110567,1
102477,0.370235,0
102478,0.53438336,0
102479,0.51158756,0
102480,0.4421165,0
102481,0.4389643,0
102482,0.084501885,0
102483,0.70441973,1
102484,0.26379403,0
102485,0.34318835,0
102486,0.6157898,1
102487,0.5775401,1
102488,0.35783723,0
102489,0.7167692,1
102490,0.13154249,0
102491,0.3621662,0
102492,0.2783699,0
102493,0.11510314,0
102494,0.32017136,0
102495,0.4271444,0
102496,0.37981346,0
102497,0.34342563,0
102498,0.4157187,0
102499,0.7476546,1
102500,0.27433866,0
102501,0.56041485,1
102502,0.4459414,0
102503,0.07089476,0
102504,0.37015003,0
102505,0.3488827,0
102506,0.20717311,0
102507,0.30699226,0
102508,0.6927532,1
102509,0.08481473,0
102510,0.12591712,0
102511,0.7650101,1
102512,0.21193855,0
102513,0.66130245,1
102514,0.8508104,1
102515,0.33842757,0
102516,0.21746771,0
102517,0.19673187,0
102518,0.22956704,0
102519,0.16978203,0
102520,0.3632575,0
102521,0.51045144,0
102522,0.62435514,1
102523,0.39998195,0
102524,0.082353406,0
102525,0.53040725,0
102526,0.27519742,0
102527,0.5756491,1
102528,0.22939482,0
102529,0.2725469,0
102530,0.81465584,1
102531,0.529316,0
102532,0.71262205,1
102533,0.09826776,0
102534,0.17593227,0
102535,0.5006445,0
102536,0.1444657,0
102537,0.37241977,0
102538,0.20777331,0
102539,0.56519914,1
102540,0.37082672,0
102541,0.26952127,0
102542,0.3277854,0
102543,0.85905063,1
102544,0.7759212,1
102545,0.3578314,0
102546,0.28774035,0
102547,0.5713882,1
102548,0.4072266,0
102549,0.69185275,1
102550,0.29758334,0
102551,0.15788691,0
102552,0.5299774,0
102553,0.23147577,0
102554,0.10891121,0
102555,0.0949707,0
102556,0.32972458,0
102557,0.64405125,1
102558,0.37594032,0
102559,0.28507966,0
102560,0.7878981,1
102561,0.12343429,0
102562,0.22897452,0
102563,0.5240558,0
102564,0.09025149,0
102565,0.16138314,0
102566,0.22096737,0
102567,0.094886295,0
102568,0.54939187,0
102569,0.5046537,0
102570,0.061447915,0
102571,0.1586526,0
102572,0.28437337,0
102573,0.23675878,0
102574,0.21013273,0
102575,0.27591494,0
102576,0.4577298,0
102577,0.39309442,0
102578,0.8177713,1
102579,0.35886478,0
102580,0.10937543,0
102581,0.4734314,0
102582,0.14909169,0
102583,0.3624587,0
102584,0.45724756,0
102585,0.22028808,0
102586,0.5179141,0
102587,0.29673162,0
102588,0.61465514,1
102589,0.24453954,0
102590,0.22926642,0
102591,0.9126258,1
102592,0.56858385,1
102593,0.45472586,0
102594,0.8271885,1
102595,0.5498754,0
102596,0.2622331,0
102597,0.07120189,0
102598,0.34880686,0
102599,0.645288,1
102600,0.03936015,0
102601,0.36851814,0
102602,0.49099934,0
102603,0.1889339,0
102604,0.12672047,0
102605,0.5137492,0
102606,0.31470108,0
102607,0.19836837,0
102608,0.18072659,0
102609,0.50188017,0
102610,0.119647786,0
102611,0.4147397,0
102612,0.2031676,0
102613,0.109483905,0
102614,0.095531955,0
102615,0.7343478,1
102616,0.35598865,0
102617,0.22996075,0
102618,0.31145254,0
102619,0.055387408,0
102620,0.2667083,0
102621,0.5171832,0
102622,0.120627135,0
102623,0.05136524,0
102624,0.09230467,0
102625,0.15693896,0
102626,0.7164821,1
102627,0.46501848,0
102628,0.34920248,0
102629,0.36721066,0
102630,0.44531494,0
102631,0.2886636,0
102632,0.56226397,1
102633,0.23946269,0
102634,0.20995636,0
102635,0.12161114,0
102636,0.1651129,0
102637,0.27423453,0
102638,0.116932,0
102639,0.26939398,0
102640,0.31517327,0
102641,0.5664033,1
102642,0.35075352,0
102643,0.1517302,0
102644,0.4022499,0
102645,0.12207123,0
102646,0.25890243,0
102647,0.19359139,0
102648,0.2374632,0
102649,0.468695,0
102650,0.3230241,0
102651,0.30776635,0
102652,0.17672522,0
102653,0.79481876,1
102654,0.2934282,0
102655,0.1326428,0
102656,0.27177107,0
102657,0.1989952,0
102658,0.4448451,0
102659,0.04795241,0
102660,0.2494548,0
102661,0.8342261,1
102662,0.21996668,0
102663,0.20516533,0
102664,0.33257267,0
102665,0.076091185,0
102666,0.18422252,0
102667,0.12226945,0
102668,0.07931935,0
102669,0.25913858,0
102670,0.57413423,1
102671,0.35402295,0
102672,0.061379705,0
102673,0.45848027,0
102674,0.49176604,0
102675,0.3220976,0
102676,0.092096195,0
102677,0.24245389,0
102678,0.36345464,0
102679,0.26177543,0
102680,0.09550623,0
102681,0.2944765,0
102682,0.18247281,0
102683,0.21747905,0
102684,0.10424164,0
102685,0.5295222,0
102686,0.48947296,0
102687,0.19021216,0
102688,0.56418496,1
102689,0.17617404,0
102690,0.40272188,0
102691,0.81568307,1
102692,0.49150482,0
102693,0.5847499,1
102694,0.4953789,0
102695,0.84627485,1
102696,0.13871665,0
102697,0.32915512,0
102698,0.2741761,0
102699,0.7332922,1
102700,0.45411056,0
102701,0.525145,0
102702,0.46207762,0
102703,0.059942935,0
102704,0.47653842,0
102705,0.39257997,0
102706,0.7272165,1
102707,0.83541316,1
102708,0.59213513,1
102709,0.042933535,0
102710,0.12095555,0
102711,0.6057233,1
102712,0.55390584,1
102713,0.06909629,0
102714,0.34411025,0
102715,0.3308678,0
102716,0.101799496,0
102717,0.08241946,0
102718,0.2921832,0
102719,0.23931682,0
102720,0.15802133,0
102721,0.6207829,1
102722,0.25214586,0
102723,0.29281595,0
102724,0.08384736,0
102725,0.26674864,0
102726,0.2565506,0
102727,0.84937936,1
102728,0.73242354,1
102729,0.42797685,0
102730,0.1380309,0
102731,0.2161852,0
102732,0.1487693,0
102733,0.40742022,0
102734,0.211498,0
102735,0.23967484,0
102736,0.085659035,0
102737,0.09420092,0
102738,0.11269903,0
102739,0.17339447,0
102740,0.32054827,0
102741,0.5404196,0
102742,0.8767345,1
102743,0.09168428,0
102744,0.7160441,1
102745,0.17240566,0
102746,0.46495178,0
102747,0.22970761,0
102748,0.07842426,0
102749,0.3420503,0
102750,0.80516803,1
102751,0.69788253,1
102752,0.4440445,0
102753,0.2032735,0
102754,0.25862095,0
102755,0.0855862,0
102756,0.17367224,0
102757,0.28988346,0
102758,0.20284265,0
102759,0.052422162,0
102760,0.08692217,0
102761,0.4244896,0
102762,0.34398213,0
102763,0.16822837,0
102764,0.5427374,0
102765,0.16271771,0
102766,0.32435477,0
102767,0.27598527,0
102768,0.55642265,1
102769,0.40806848,0
102770,0.19623609,0
102771,0.26402315,0
102772,0.2697438,0
102773,0.26646864,0
102774,0.061189823,0
102775,0.48016465,0
102776,0.33615848,0
102777,0.7991386,1
102778,0.21900156,0
102779,0.32648236,0
102780,0.16938262,0
102781,0.4139528,0
102782,0.24134375,0
102783,0.5279687,0
102784,0.22016442,0
102785,0.089559816,0
102786,0.2994159,0
102787,0.3363691,0
102788,0.13266124,0
102789,0.8121941,1
102790,0.29157498,0
102791,0.03891272,0
102792,0.23059498,0
102793,0.3826585,0
102794,0.31042495,0
102795,0.14140388,0
102796,0.12054793,0
102797,0.23848128,0
102798,0.7555643,1
102799,0.17390962,0
102800,0.2910765,0
102801,0.28099656,0
102802,0.3471868,0
102803,0.1834572,0
102804,0.13855314,0
102805,0.064207435,0
102806,0.45595813,0
102807,0.33029285,0
102808,0.28062314,0
102809,0.16753526,0
102810,0.12812997,0
102811,0.6455152,1
102812,0.24770081,0
102813,0.20253114,0
102814,0.057788484,0
102815,0.034974616,0
102816,0.056889813,0
102817,0.43423352,0
102818,0.16682594,0
102819,0.46898034,0
102820,0.7773337,1
102821,0.068796955,0
102822,0.24192896,0
102823,0.26060873,0
102824,0.05200426,0
102825,0.19119765,0
102826,0.4900426,0
102827,0.17239434,0
102828,0.7060519,1
102829,0.81297076,1
102830,0.25432473,0
102831,0.08930757,0
102832,0.6587854,1
102833,0.51784736,0
102834,0.13077039,0
102835,0.2667796,0
102836,0.3383953,0
102837,0.114555866,0
102838,0.22613186,0
102839,0.26820087,0
102840,0.15661123,0
102841,0.5515467,1
102842,0.14721,0
102843,0.15995634,0
102844,0.20652252,0
102845,0.362399,0
102846,0.43224713,0
102847,0.80061233,1
102848,0.21290947,0
102849,0.26147524,0
102850,0.30571648,0
102851,0.4436602,0
102852,0.38897973,0
102853,0.18871267,0
102854,0.057702307,0
102855,0.2802038,0
102856,0.24108797,0
102857,0.80477935,1
102858,0.6114347,1
102859,0.35201135,0
102860,0.24013123,0
102861,0.086281724,0
102862,0.63603395,1
102863,0.6256445,1
102864,0.10742627,0
102865,0.16852562,0
102866,0.07346239,0
102867,0.14445077,0
102868,0.267398,0
102869,0.61105675,1
102870,0.8497742,1
102871,0.19977827,0
102872,0.50209266,0
102873,0.25778782,0
102874,0.35876146,0
102875,0.19682424,0
102876,0.34561658,0
102877,0.5021958,0
102878,0.34449238,0
102879,0.78805596,1
102880,0.09787328,0
102881,0.32630652,0
102882,0.16936842,0
102883,0.5350767,0
102884,0.15005982,0
102885,0.309667,0
102886,0.2890318,0
102887,0.17539583,0
102888,0.26788357,0
102889,0.31424713,0
102890,0.51725745,0
102891,0.0845555,0
102892,0.80671775,1
102893,0.3039824,0
102894,0.20083119,0
102895,0.261801,0
102896,0.31099612,0
102897,0.31666875,0
102898,0.80135375,1
102899,0.7403345,1
102900,0.08104661,0
102901,0.5449644,0
102902,0.48472023,0
102903,0.3873942,0
102904,0.07637199,0
102905,0.47159955,0
102906,0.06838863,0
102907,0.30212975,0
102908,0.18929543,0
102909,0.07130442,0
102910,0.40378207,0
102911,0.10486277,0
102912,0.45596278,0
102913,0.4743324,0
102914,0.39076695,0
102915,0.6041533,1
102916,0.3803775,0
102917,0.09363551,0
102918,0.13208558,0
102919,0.0976362,0
102920,0.33055028,0
102921,0.08152736,0
102922,0.22510341,0
102923,0.55914545,1
102924,0.6107082,1
102925,0.16238686,0
102926,0.2959651,0
102927,0.51439524,0
102928,0.79825,1
102929,0.6698306,1
102930,0.1587863,0
102931,0.5515474,1
102932,0.0917361,0
102933,0.15292351,0
102934,0.28127724,0
102935,0.3402095,0
102936,0.7790784,1
102937,0.080620036,0
102938,0.80498636,1
102939,0.7145416,1
102940,0.22934206,0
102941,0.7566365,1
102942,0.40984327,0
102943,0.16987261,0
102944,0.31069952,0
102945,0.29190388,0
102946,0.1472039,0
102947,0.25391597,0
102948,0.26358044,0
102949,0.21777084,0
102950,0.14242573,0
102951,0.3088064,0
102952,0.40482083,0
102953,0.24049759,0
102954,0.89386123,1
102955,0.42613548,0
102956,0.5274391,0
102957,0.42336512,0
102958,0.57301116,1
102959,0.85989195,1
102960,0.46777406,0
102961,0.043359015,0
102962,0.10904987,0
102963,0.081954546,0
102964,0.21542437,0
102965,0.18529896,0
102966,0.1232376,0
102967,0.3381895,0
102968,0.112860344,0
102969,0.6309654,1
102970,0.5327882,0
102971,0.36808652,0
102972,0.42010903,0
102973,0.416403,0
102974,0.11370666,0
102975,0.07101872,0
102976,0.13567007,0
102977,0.21372996,0
102978,0.7618673,1
102979,0.68203527,1
102980,0.34341055,0
102981,0.48577672,0
102982,0.1208099,0
102983,0.46299428,0
102984,0.11883219,0
102985,0.29509693,0
102986,0.16396523,0
102987,0.5242056,0
102988,0.19514859,0
102989,0.54781944,0
102990,0.53669465,0
102991,0.38014045,0
102992,0.050377447,0
102993,0.0630013,0
102994,0.86077183,1
102995,0.42614543,0
102996,0.27145508,0
102997,0.19888055,0
102998,0.47917652,0
102999,0.40018266,0
103000,0.10603077,0
103001,0.30334947,0
103002,0.7451986,1
103003,0.277915,0
103004,0.5932533,1
103005,0.5170882,0
103006,0.5163935,0
103007,0.033289284,0
103008,0.07636765,0
103009,0.5402278,0
103010,0.18775435,0
103011,0.41300777,0
103012,0.3669312,0
103013,0.103905246,0
103014,0.13556398,0
103015,0.8791151,1
103016,0.65194696,1
103017,0.8428684,1
103018,0.41411933,0
103019,0.43739837,0
103020,0.6376445,1
103021,0.34402004,0
103022,0.62123203,1
103023,0.12715285,0
103024,0.86243176,1
103025,0.35868612,0
103026,0.1932015,0
103027,0.1823751,0
103028,0.15939161,0
103029,0.28867474,0
103030,0.6901398,1
103031,0.18573211,0
103032,0.22562172,0
103033,0.23474124,0
103034,0.07773134,0
103035,0.24623887,0
103036,0.42166793,0
103037,0.28527334,0
103038,0.5424539,0
103039,0.3007447,0
103040,0.24277574,0
103041,0.5562464,1
103042,0.4088564,0
103043,0.7310596,1
103044,0.13366278,0
103045,0.095785394,0
103046,0.3368935,0
103047,0.4914336,0
103048,0.5291361,0
103049,0.3103481,0
103050,0.32943696,0
103051,0.30602992,0
103052,0.08612361,0
103053,0.1738033,0
103054,0.2336815,0
103055,0.11730234,0
103056,0.24364263,0
103057,0.05068587,0
103058,0.0641128,0
103059,0.12656716,0
103060,0.7526258,1
103061,0.39187157,0
103062,0.49654627,0
103063,0.17768519,0
103064,0.33190536,0
103065,0.69858587,1
103066,0.16051382,0
103067,0.53780156,0
103068,0.22780517,0
103069,0.55335027,1
103070,0.265629,0
103071,0.1232913,0
103072,0.063279316,0
103073,0.37212333,0
103074,0.19980809,0
103075,0.5258127,0
103076,0.5587004,1
103077,0.33789206,0
103078,0.3259713,0
103079,0.15636635,0
103080,0.1807151,0
103081,0.076894894,0
103082,0.071307525,0
103083,0.17670801,0
103084,0.08656129,0
103085,0.6463916,1
103086,0.3759427,0
103087,0.39328054,0
103088,0.35397488,0
103089,0.23096123,0
103090,0.48263714,0
103091,0.2552296,0
103092,0.37064236,0
103093,0.17812942,0
103094,0.098120034,0
103095,0.5091197,0
103096,0.2068114,0
103097,0.43677104,0
103098,0.1754734,0
103099,0.6599649,1
103100,0.5050566,0
103101,0.17643388,0
103102,0.4511742,0
103103,0.7724521,1
103104,0.5828287,1
103105,0.25658065,0
103106,0.4881567,0
103107,0.623102,1
103108,0.3033371,0
103109,0.4121876,0
103110,0.4213277,0
103111,0.62364703,1
103112,0.69918823,1
103113,0.4185532,0
103114,0.40124068,0
103115,0.040242225,0
103116,0.18973236,0
103117,0.7518358,1
103118,0.11029116,0
103119,0.15873472,0
103120,0.10252776,0
103121,0.18991685,0
103122,0.45524102,0
103123,0.18448225,0
103124,0.7927614,1
103125,0.90593535,1
103126,0.14293437,0
103127,0.8751945,1
103128,0.17163816,0
103129,0.3933308,0
103130,0.21036296,0
103131,0.6371916,1
103132,0.56824183,1
103133,0.10839817,0
103134,0.1357891,0
103135,0.11969852,0
103136,0.43712536,0
103137,0.2850914,0
103138,0.1486783,0
103139,0.8405203,1
103140,0.47543687,0
103141,0.64984655,1
103142,0.15827516,0
103143,0.72465116,1
103144,0.3277519,0
103145,0.33595842,0
103146,0.45773333,0
103147,0.5230374,0
103148,0.06325562,0
103149,0.35986263,0
103150,0.5029547,0
103151,0.046607826,0
103152,0.33991566,0
103153,0.07793598,0
103154,0.11630976,0
103155,0.22671156,0
103156,0.050826114,0
103157,0.36931163,0
103158,0.28954524,0
103159,0.4846785,0
103160,0.47744524,0
103161,0.26489136,0
103162,0.6886454,1
103163,0.22341906,0
103164,0.10613956,0
103165,0.30815923,0
103166,0.6714323,1
103167,0.23380645,0
103168,0.40232313,0
103169,0.36461794,0
103170,0.19514637,0
103171,0.19115175,0
103172,0.24676223,0
103173,0.40934432,0
103174,0.66736805,1
103175,0.24150398,0
103176,0.3901896,0
103177,0.31092268,0
103178,0.14127071,0
103179,0.7267803,1
103180,0.35638013,0
103181,0.07959239,0
103182,0.33212295,0
103183,0.3139596,0
103184,0.090820774,0
103185,0.28730765,0
103186,0.06953579,0
103187,0.50766367,0
103188,0.15015161,0
103189,0.45411336,0
103190,0.65506953,1
103191,0.9045665,1
103192,0.4203529,0
103193,0.59106773,1
103194,0.37482372,0
103195,0.31369054,0
103196,0.5078097,0
103197,0.40259945,0
103198,0.14190206,0
103199,0.113077655,0
103200,0.24007943,0
103201,0.29594547,0
103202,0.15041684,0
103203,0.23110376,0
103204,0.13849625,0
103205,0.08631311,0
103206,0.35115033,0
103207,0.6175444,1
103208,0.823563,1
103209,0.36493814,0
103210,0.41664648,0
103211,0.06009235,0
103212,0.6149455,1
103213,0.17753804,0
103214,0.5376434,0
103215,0.6268848,1
103216,0.89882624,1
103217,0.48459035,0
103218,0.6432081,1
103219,0.09555872,0
103220,0.2361297,0
103221,0.23854852,0
103222,0.25694013,0
103223,0.35294795,0
103224,0.21360485,0
103225,0.16434322,0
103226,0.57727945,1
103227,0.4813461,0
103228,0.6155441,1
103229,0.45579797,0
103230,0.3189688,0
103231,0.44018096,0
103232,0.6970506,1
103233,0.1716337,0
103234,0.12763064,0
103235,0.42121077,0
103236,0.23796262,0
103237,0.056423027,0
103238,0.27689132,0
103239,0.2783508,0
103240,0.23266268,0
103241,0.8351528,1
103242,0.3955486,0
103243,0.4613546,0
103244,0.5169782,0
103245,0.47161275,0
103246,0.9343572,1
103247,0.29573596,0
103248,0.82904285,1
103249,0.2636042,0
103250,0.70929277,1
103251,0.058075763,0
103252,0.13958783,0
103253,0.67909557,1
103254,0.32181656,0
103255,0.23058471,0
103256,0.33918396,0
103257,0.09774664,0
103258,0.16168842,0
103259,0.29031926,0
103260,0.048454642,0
103261,0.07750296,0
103262,0.60559195,1
103263,0.26782778,0
103264,0.48279515,0
103265,0.21534713,0
103266,0.40361312,0
103267,0.51945627,0
103268,0.21777834,0
103269,0.2500107,0
103270,0.39273745,0
103271,0.13525341,0
103272,0.12583,0
103273,0.18521918,0
103274,0.5904808,1
103275,0.3737574,0
103276,0.321253,0
103277,0.66502696,1
103278,0.56339514,1
103279,0.29298082,0
103280,0.07192726,0
103281,0.13978682,0
103282,0.09450928,0
103283,0.11324165,0
103284,0.3328012,0
103285,0.08887391,0
103286,0.29823723,0
103287,0.41957638,0
103288,0.35858405,0
103289,0.29999605,0
103290,0.9197173,1
103291,0.3939057,0
103292,0.2881294,0
103293,0.054913554,0
103294,0.31506702,0
103295,0.15946423,0
103296,0.08234383,0
103297,0.71741337,1
103298,0.22507207,0
103299,0.34015432,0
103300,0.5098308,0
103301,0.040781762,0
103302,0.35062355,0
103303,0.370186,0
103304,0.03430029,0
103305,0.15674573,0
103306,0.07489691,0
103307,0.44905367,0
103308,0.10880427,0
103309,0.42059612,0
103310,0.67985255,1
103311,0.48900804,0
103312,0.6021201,1
103313,0.0980641,0
103314,0.3625315,0
103315,0.037667464,0
103316,0.42750943,0
103317,0.707905,1
103318,0.7203532,1
103319,0.34604168,0
103320,0.5179314,0
103321,0.4441391,0
103322,0.19768552,0
103323,0.3783672,0
103324,0.39280638,0
103325,0.110503025,0
103326,0.66119206,1
103327,0.26350507,0
103328,0.32521802,0
103329,0.22380815,0
103330,0.1594071,0
103331,0.15218306,0
103332,0.7352331,1
103333,0.5886413,1
103334,0.2663171,0
103335,0.26161703,0
103336,0.044257678,0
103337,0.20151472,0
103338,0.54847753,0
103339,0.46873778,0
103340,0.8069857,1
103341,0.10626809,0
103342,0.57790226,1
103343,0.25934473,0
103344,0.29267848,0
103345,0.34831008,0
103346,0.7117881,1
103347,0.5503175,1
103348,0.584795,1
103349,0.56256753,1
103350,0.81920254,1
103351,0.104212016,0
103352,0.3404413,0
103353,0.3632446,0
103354,0.33003086,0
103355,0.47199836,0
103356,0.80135024,1
103357,0.5281489,0
103358,0.5503809,1
103359,0.08103982,0
103360,0.22317977,0
103361,0.11440195,0
103362,0.9504596,1
103363,0.57954067,1
103364,0.2756556,0
103365,0.82880694,1
103366,0.27187994,0
103367,0.4058881,0
103368,0.1533858,0
103369,0.6569602,1
103370,0.28033215,0
103371,0.28425434,0
103372,0.053644348,0
103373,0.41190335,0
103374,0.638542,1
103375,0.48583034,0
103376,0.14670765,0
103377,0.7809106,1
103378,0.31277898,0
103379,0.2164706,0
103380,0.4876195,0
103381,0.21566767,0
103382,0.34025156,0
103383,0.22652699,0
103384,0.23187983,0
103385,0.43624303,0
103386,0.14703745,0
103387,0.539739,0
103388,0.33459246,0
103389,0.15610601,0
103390,0.4901137,0
103391,0.5944814,1
103392,0.16957667,0
103393,0.10761815,0
103394,0.15964171,0
103395,0.09955446,0
103396,0.28113106,0
103397,0.666041,1
103398,0.26148102,0
103399,0.74945843,1
103400,0.26743734,0
103401,0.06170696,0
103402,0.09379363,0
103403,0.5738997,1
103404,0.18862683,0
103405,0.12487115,0
103406,0.115410455,0
103407,0.6532243,1
103408,0.5891186,1
103409,0.52858365,0
103410,0.20372562,0
103411,0.06353314,0
103412,0.6339837,1
103413,0.3130505,0
103414,0.37753478,0
103415,0.5230852,0
103416,0.16153675,0
103417,0.5038266,0
103418,0.2532095,0
103419,0.15371732,0
103420,0.1789766,0
103421,0.13461727,0
103422,0.35671297,0
103423,0.1044113,0
103424,0.4623063,0
103425,0.8181384,1
103426,0.33274254,0
103427,0.64329946,1
103428,0.09502121,0
103429,0.13889676,0
103430,0.055666108,0
103431,0.7952111,1
103432,0.7311578,1
103433,0.7450527,1
103434,0.040882934,0
103435,0.14323942,0
103436,0.34247246,0
103437,0.35016975,0
103438,0.356073,0
103439,0.12778208,0
103440,0.20383656,0
103441,0.18415366,0
103442,0.33167687,0
103443,0.13381729,0
103444,0.09626305,0
103445,0.6450503,1
103446,0.061247725,0
103447,0.118058264,0
103448,0.091750205,0
103449,0.06321937,0
103450,0.20434012,0
103451,0.589265,1
103452,0.19014822,0
103453,0.23380212,0
103454,0.55626583,1
103455,0.35621348,0
103456,0.7191634,1
103457,0.20645735,0
103458,0.597927,1
103459,0.109575026,0
103460,0.61471623,1
103461,0.36166653,0
103462,0.067511685,0
103463,0.46520555,0
103464,0.071503,0
103465,0.47723958,0
103466,0.36487648,0
103467,0.2531273,0
103468,0.5481058,0
103469,0.5182544,0
103470,0.120143324,0
103471,0.31190503,0
103472,0.086890325,0
103473,0.5425311,0
103474,0.48419988,0
103475,0.43144706,0
103476,0.74413717,1
103477,0.5416555,0
103478,0.20444697,0
103479,0.24062684,0
103480,0.13446954,0
103481,0.16336098,0
103482,0.6667474,1
103483,0.47614276,0
103484,0.3096668,0
103485,0.4496483,0
103486,0.23804773,0
103487,0.52338105,0
103488,0.5139946,0
103489,0.1764449,0
103490,0.16977182,0
103491,0.19059995,0
103492,0.40867594,0
103493,0.33017027,0
103494,0.7589133,1
103495,0.2765879,0
103496,0.4428905,0
103497,0.75019073,1
103498,0.08060713,0
103499,0.5635748,1
103500,0.60912895,1
103501,0.69793165,1
103502,0.15809566,0
103503,0.2780463,0
103504,0.40779385,0
103505,0.2365504,0
103506,0.3291388,0
103507,0.047398716,0
103508,0.78409266,1
103509,0.31306893,0
103510,0.42357475,0
103511,0.23930661,0
103512,0.06384867,0
103513,0.27277216,0
103514,0.5625521,1
103515,0.3694214,0
103516,0.8161808,1
103517,0.25045276,0
103518,0.098617196,0
103519,0.6196877,1
103520,0.22478846,0
103521,0.403362,0
103522,0.12653655,0
103523,0.5375415,0
103524,0.6500221,1
103525,0.24944605,0
103526,0.33145666,0
103527,0.30487964,0
103528,0.15132771,0
103529,0.10345797,0
103530,0.03203019,0
103531,0.121574424,0
103532,0.11017636,0
103533,0.34877333,0
103534,0.029264916,0
103535,0.3712423,0
103536,0.80125993,1
103537,0.11589159,0
103538,0.8112943,1
103539,0.1949191,0
103540,0.44007215,0
103541,0.37683877,0
103542,0.2684466,0
103543,0.47554272,0
103544,0.362343,0
103545,0.28345284,0
103546,0.10082458,0
103547,0.32373217,0
103548,0.39766395,0
103549,0.21830034,0
103550,0.13046202,0
103551,0.14499271,0
103552,0.0917331,0
103553,0.21790454,0
103554,0.5997488,1
103555,0.60863984,1
103556,0.16033767,0
103557,0.6809589,1
103558,0.09281405,0
103559,0.6278051,1
103560,0.1293709,0
103561,0.60564643,1
103562,0.38414308,0
103563,0.49822947,0
103564,0.13643952,0
103565,0.31271133,0
103566,0.26694265,0
103567,0.04689292,0
103568,0.5127167,0
103569,0.6711126,1
103570,0.37246802,0
103571,0.31058824,0
103572,0.36138672,0
103573,0.076857805,0
103574,0.12534343,0
103575,0.28973395,0
103576,0.15053873,0
103577,0.71150774,1
103578,0.28961673,0
103579,0.10826671,0
103580,0.72808766,1
103581,0.120676056,0
103582,0.17006217,0
103583,0.1961777,0
103584,0.2788715,0
103585,0.34818846,0
103586,0.07028539,0
103587,0.20935544,0
103588,0.20797351,0
103589,0.09502849,0
103590,0.52801365,0
103591,0.09887984,0
103592,0.08900959,0
103593,0.45507428,0
103594,0.46782434,0
103595,0.40963537,0
103596,0.18726125,0
103597,0.11933458,0
103598,0.27993333,0
103599,0.35850963,0
103600,0.59148633,1
103601,0.21243924,0
103602,0.5565126,1
103603,0.08000321,0
103604,0.5065748,0
103605,0.06879765,0
103606,0.07900126,0
103607,0.14422935,0
103608,0.4350806,0
103609,0.37511036,0
103610,0.2519651,0
103611,0.3428984,0
103612,0.31365725,0
103613,0.35809675,0
103614,0.14117156,0
103615,0.14761901,0
103616,0.62549835,1
103617,0.36558065,0
103618,0.27913737,0
103619,0.41048238,0
103620,0.28282106,0
103621,0.5255478,0
103622,0.18479453,0
103623,0.42977783,0
103624,0.7125222,1
103625,0.11560855,0
103626,0.30274057,0
103627,0.47177312,0
103628,0.397923,0
103629,0.32362846,0
103630,0.17787516,0
103631,0.23548312,0
103632,0.07201648,0
103633,0.50443697,0
103634,0.44812328,0
103635,0.6530293,1
103636,0.71840775,1
103637,0.7896816,1
103638,0.78571945,1
103639,0.13835527,0
103640,0.15297973,0
103641,0.053254258,0
103642,0.28816754,0
103643,0.060066026,0
103644,0.18344846,0
103645,0.424507,0
